conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_ortho,"subducting_abs_paral
",Label
8.85,-2.42,-2.1,0.38,6.76,-2.02,0
7.91,3.8,-1.79,-1.07,6.11,2.74,0
7.9,3.7,-1.79,-1.08,6.1,2.64,0
6.38,1.28,-1.62,-1.6,4.74,-0.31,0
6.17,0.96,-1.6,-1.67,4.55,-0.69,0
6.12,0.91,-1.6,-1.67,4.49,-0.75,0
6.07,0.85,-1.61,-1.68,4.43,-0.81,0
6.01,0.79,-1.61,-1.69,4.38,-0.87,0
5.96,0.74,-1.61,-1.69,4.33,-0.94,0
5.91,0.68,-1.61,-1.7,4.27,-1.0,0
4.55,-1.24,-1.0,-1.4,3.53,-2.63,0
4.29,-1.54,-1.04,-1.35,3.23,-2.89,0
4.22,-1.57,-1.05,-1.35,3.16,-2.92,0
4.22,-1.64,-1.05,-1.36,3.15,-2.99,0
4.43,-1.82,-1.06,-1.36,3.36,-3.18,0
4.36,-1.86,-1.06,-1.36,3.28,-3.22,0
4.28,-1.9,-1.06,-1.37,3.2,-3.26,0
4.59,-1.65,-1.28,-1.17,3.3,-2.81,0
8.0,0.92,-3.23,0.6,4.78,1.54,0
7.89,0.76,-3.23,0.6,4.67,1.37,0
7.65,0.59,-2.62,0.54,5.04,1.13,0
7.65,0.51,-2.62,0.53,5.03,1.05,0
20.52,-15.73,-2.63,0.53,17.88,-15.19,0
21.7,-15.06,-2.63,0.53,19.06,-14.52,0
22.21,-14.94,-2.64,0.52,19.56,-14.4,0
21.01,-13.64,-2.45,0.44,18.55,-13.19,0
9.26,-2.94,-0.72,-0.24,8.54,-3.19,0
9.09,-3.53,-0.73,-0.24,8.36,-3.78,0
9.07,-3.51,-0.73,-0.24,8.33,-3.76,0
9.04,-3.49,-0.74,-0.24,8.3,-3.74,0
9.02,-3.47,-3.69,-1.29,5.33,-4.78,0
11.45,-2.03,-3.68,-1.31,7.76,-3.35,0
12.46,-1.43,-3.68,-1.32,8.77,-2.76,0
12.44,-1.39,-3.68,-1.34,8.76,-2.74,0
12.43,-1.36,-3.68,-1.35,8.74,-2.72,0
11.92,-1.96,-3.68,-1.36,8.24,-3.33,0
11.9,-1.94,-3.68,-1.38,8.22,-3.33,0
13.59,-3.28,-3.17,-2.16,10.42,-5.46,0
17.45,-6.18,-1.98,-3.97,15.44,-10.18,0
17.45,-6.15,-1.97,-3.99,15.45,-10.18,0
17.45,-6.13,-2.33,-2.5,15.1,-8.64,0
17.67,-6.67,-2.32,-2.52,15.33,-9.21,0
17.68,-6.73,-2.32,-2.54,15.35,-9.28,0
15.05,-3.16,-2.31,-2.55,12.74,-5.73,0
11.14,2.33,-2.3,-2.57,8.85,-0.27,0
11.13,2.45,-2.29,-2.59,8.85,-0.16,0
11.71,1.79,-2.29,-2.6,9.44,-0.84,0
11.94,1.56,-2.28,-2.62,9.68,-1.09,0
11.92,1.64,-2.27,-2.64,9.67,-1.03,0
11.96,1.77,-2.26,-2.66,9.72,-0.92,0
11.95,1.85,-2.25,-2.67,9.72,-0.85,0
11.92,1.94,-2.24,-2.69,9.7,-0.78,0
11.9,2.02,-2.23,-2.71,9.68,-0.72,0
5.02,3.96,-1.62,-4.53,3.42,-0.58,0
13.21,2.89,-1.6,-4.54,11.6,-1.66,0
13.21,2.76,-1.58,-4.56,11.61,-1.8,0
13.2,2.64,-1.56,-4.57,11.62,-1.94,0
13.19,2.51,-1.54,-4.58,11.63,-2.08,0
13.17,2.39,-1.52,-4.6,11.63,-2.22,0
13.16,2.26,-1.5,-4.61,11.64,-2.35,0
11.41,3.79,-1.48,-4.62,9.9,-0.83,0
11.44,3.73,-1.46,-4.64,9.96,-0.91,0
11.48,3.66,-1.44,-4.65,10.01,-0.99,0
11.51,3.6,-1.42,-4.66,10.07,-1.06,0
11.55,3.54,-1.4,-4.67,10.12,-1.14,0
7.02,3.46,-1.38,-4.69,5.62,-1.22,0
7.05,3.47,-1.35,-4.7,5.67,-1.23,0
7.09,3.47,-1.33,-4.71,5.73,-1.23,0
7.12,3.48,-1.31,-4.72,5.79,-1.24,0
7.15,3.49,-1.29,-4.73,5.84,-1.24,0
8.43,1.69,-1.26,-4.74,7.14,-3.05,0
8.44,1.68,-1.24,-4.75,7.17,-3.07,0
8.44,1.67,-1.22,-4.76,7.2,-3.09,0
8.45,1.67,-1.19,-4.77,7.23,-3.11,0
8.46,1.66,-1.17,-4.78,7.26,-3.12,0
10.1,0.47,-2.77,-3.6,7.29,-3.14,0
10.15,0.51,-2.79,-3.63,7.33,-3.13,0
10.2,0.55,-2.81,-3.66,7.36,-3.12,0
10.26,0.58,-2.83,-3.69,7.4,-3.12,0
10.31,0.62,-2.84,-3.72,7.44,-3.11,0
10.65,11.44,-2.0,-4.8,8.67,6.61,0
10.66,11.46,-2.0,-4.82,8.68,6.6,0
10.67,11.47,-2.01,-4.85,8.68,6.6,0
10.67,11.49,-2.02,-4.87,8.68,6.59,0
10.68,11.5,-2.03,-4.89,8.68,6.58,0
10.69,11.52,-2.03,-4.92,8.68,6.57,0
10.7,11.54,-2.04,-4.94,8.68,6.57,0
10.7,11.55,-2.04,-4.96,8.69,6.56,0
10.71,11.56,-2.05,-4.98,8.69,6.55,0
10.71,11.58,-2.05,-5.01,8.69,6.54,0
11.28,13.14,-1.17,-5.66,10.13,7.47,0
14.26,13.18,-1.94,-4.36,12.32,8.82,0
14.3,13.1,-1.93,-4.36,12.38,8.73,0
16.1,9.56,-1.91,-4.37,14.19,5.19,0
16.11,9.48,-1.89,-4.37,14.22,5.11,0
15.54,8.47,-1.84,-3.8,13.71,4.67,0
14.2,6.24,-1.74,-2.47,12.45,3.78,0
14.22,6.14,-1.73,-2.47,12.48,3.68,0
14.24,6.04,-1.72,-2.47,12.51,3.59,0
14.26,5.94,-1.71,-2.47,12.55,3.49,0
14.02,2.71,-2.37,-1.96,11.66,0.77,0
13.6,0.3,-2.62,-2.38,10.99,-2.08,0
13.57,0.22,-2.59,-2.38,10.98,-2.16,0
13.53,0.14,-2.57,-2.39,10.97,-2.24,0
13.49,0.06,-2.55,-2.39,10.95,-2.33,0
7.77,0.22,-2.53,-2.4,5.25,-2.17,0
7.75,0.22,-2.5,-2.4,5.24,-2.17,0
7.66,0.14,-2.51,-2.34,5.15,-2.18,0
7.09,-0.54,-2.77,-1.74,4.32,-2.27,0
7.07,-0.54,-2.75,-1.74,4.32,-2.27,0
1.7,0.43,1.1,-4.4,2.79,-3.98,0
1.71,0.44,1.11,-4.39,2.81,-3.95,0
1.72,0.46,1.12,-4.39,2.83,-3.93,0
1.73,0.48,1.13,-4.38,2.85,-3.91,0
1.29,-0.94,1.6,-2.94,2.88,-3.89,0
1.77,-2.19,1.14,-1.67,2.9,-3.86,0
1.78,-1.56,0.65,-2.09,2.42,-3.66,0
1.8,-0.63,-0.1,-2.73,1.7,-3.36,0
1.82,-0.61,-0.09,-2.73,1.72,-3.34,0
1.83,-0.6,-0.09,-2.73,1.73,-3.32,0
10.27,-3.07,-1.64,-0.05,8.62,-3.13,0
10.29,-3.04,-1.65,-0.05,8.63,-3.1,0
10.3,-3.02,-1.65,-0.04,8.64,-3.07,0
10.73,0.81,-1.56,-0.62,9.17,0.18,0
7.07,3.2,0.87,-2.99,7.94,0.18,0
7.1,3.27,0.84,-2.99,7.94,0.25,0
7.1,3.33,0.83,-2.99,7.94,0.31,0
7.64,4.24,0.29,-3.83,7.93,0.38,0
7.65,4.3,0.28,-3.82,7.93,0.44,0
7.67,4.36,0.24,-3.82,7.92,0.51,0
10.15,0.37,-2.24,0.24,7.91,0.58,0
10.21,0.47,-2.31,0.23,7.91,0.66,0
10.26,0.56,-2.36,0.22,7.9,0.74,0
10.3,0.66,-2.41,0.21,7.89,0.82,0
10.58,-0.51,-2.71,1.44,7.88,0.9,0
11.19,-3.36,-3.32,4.35,7.87,0.97,0
11.2,-3.32,-3.33,4.35,7.87,1.01,0
11.21,-3.28,-3.34,4.35,7.87,1.05,0
12.54,-3.04,-3.36,4.35,9.18,1.28,0
12.54,-3.0,-3.37,4.35,9.17,1.33,0
9.86,3.19,-0.69,-1.82,9.17,1.37,0
9.85,3.2,-0.69,-1.82,9.17,1.38,0
9.85,3.2,-0.68,-1.82,9.17,1.38,0
9.85,3.2,-0.68,-1.82,9.17,1.38,0
9.84,3.21,-0.68,-1.82,9.17,1.39,0
9.84,3.21,-0.68,-1.82,9.16,1.39,0
9.84,3.22,-0.68,-1.82,9.16,1.39,0
9.84,3.22,-0.68,-1.82,9.16,1.4,0
9.83,3.23,-0.67,-1.82,9.16,1.4,0
9.83,3.23,-0.67,-1.83,9.16,1.4,0
0.0,0.0,9.01,1.44,9.01,1.44,0
8.77,0.7,-1.86,-6.62,6.9,-5.94,0
8.78,0.72,-1.86,-6.62,6.91,-5.91,0
6.92,5.44,-9.03,1.14,-2.11,6.56,0
6.92,5.46,-9.03,1.14,-2.1,6.59,0
6.92,5.48,-9.02,1.14,-2.09,6.61,0
6.92,5.5,-9.01,1.14,-2.09,6.63,0
6.92,5.52,-9.0,1.14,-2.08,6.65,0
6.91,5.53,-8.99,1.14,-2.08,6.67,0
6.9,5.55,-8.98,1.14,-2.08,6.68,0
10.74,4.81,-9.14,0.46,1.61,5.3,0
2.94,0.48,-3.23,-4.78,-0.33,-4.27,0
2.94,0.48,-3.22,-4.78,-0.31,-4.28,0
2.94,0.48,-3.21,-4.79,-0.3,-4.29,0
2.94,0.48,-3.19,-4.8,-0.29,-4.3,0
2.94,0.48,-3.18,-4.81,-0.27,-4.31,0
2.94,0.48,-3.17,-4.82,-0.26,-4.32,0
2.94,0.48,-3.15,-4.83,-0.25,-4.32,0
2.94,0.48,-3.14,-4.84,-0.23,-4.33,0
2.94,0.48,-3.12,-4.85,-0.22,-4.34,0
7.48,3.87,-2.46,-4.0,5.0,-0.11,0
7.48,3.87,-2.46,-4.01,5.01,-0.11,0
7.48,3.87,-2.46,-4.01,5.01,-0.11,0
7.48,3.87,-2.45,-4.01,5.01,-0.11,0
7.48,3.87,-2.45,-4.01,5.01,-0.11,0
7.48,3.87,-2.45,-4.01,5.02,-0.11,0
7.48,3.87,-2.45,-4.01,5.02,-0.12,0
7.48,3.87,-2.44,-4.01,5.02,-0.12,0
7.48,3.87,-2.44,-4.01,5.02,-0.12,0
7.48,3.87,-2.44,-4.02,5.03,-0.12,0
5.69,1.25,-2.26,-3.39,3.44,-2.14,0
5.69,1.25,-2.26,-3.39,3.45,-2.14,0
5.69,1.25,-2.25,-3.39,3.45,-2.14,0
5.69,1.25,-2.25,-3.4,3.45,-2.14,0
5.69,1.25,-2.25,-3.4,3.45,-2.14,0
5.69,1.25,-2.25,-3.4,3.46,-2.14,0
5.69,1.25,-2.25,-3.4,3.46,-2.15,0
5.69,1.25,-2.24,-3.4,3.46,-2.15,0
5.69,1.25,-2.24,-3.4,3.46,-2.15,0
5.69,1.25,-2.24,-3.4,3.46,-2.15,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
5.39,0.69,-0.58,-2.22,4.81,-1.53,0
4.28,0.92,-2.09,0.7,2.19,1.62,0
4.29,0.91,-2.09,0.7,2.2,1.61,0
4.31,0.9,-2.1,0.69,2.21,1.59,0
4.32,0.89,-2.1,0.69,2.22,1.57,0
4.33,0.87,-2.11,0.69,2.23,1.56,0
4.35,0.86,-2.11,0.68,2.23,1.54,0
4.36,0.85,-2.12,0.68,2.24,1.52,0
4.37,0.84,-2.12,0.67,2.25,1.51,0
4.38,0.82,-2.13,0.67,2.25,1.49,0
4.39,0.81,-2.13,0.67,2.26,1.47,0
4.4,0.66,-2.13,0.54,2.28,1.2,0
4.4,-0.57,-2.31,0.33,2.09,-0.24,0
4.41,-0.58,-2.31,0.33,2.09,-0.26,0
4.41,-0.59,-2.32,0.32,2.09,-0.27,0
4.42,-0.6,-2.32,0.32,2.1,-0.29,0
4.43,-0.61,-2.33,0.31,2.1,-0.31,0
4.43,-0.62,-2.33,0.31,2.1,-0.32,0
4.44,-0.64,-2.34,0.31,2.1,-0.34,0
4.44,-0.65,-2.34,0.3,2.1,-0.35,0
3.68,-2.5,-2.02,1.31,1.65,-1.2,0
5.2,-3.02,-2.03,0.59,3.17,-2.4,0
5.27,-3.07,-2.04,0.5,3.24,-2.55,0
5.17,-3.07,-2.04,0.5,3.13,-2.55,0
5.08,-3.06,-2.05,0.5,3.03,-2.54,0
4.98,-3.05,-2.05,0.49,2.93,-2.54,0
5.74,-2.71,-2.07,0.49,3.68,-2.19,0
6.83,-2.32,-2.07,0.49,4.76,-1.81,0
8.85,-2.42,-2.1,0.38,6.76,-2.02,0
7.98,3.8,-1.79,-1.07,6.17,2.74,0
7.97,3.7,-1.8,-1.08,6.16,2.64,0
6.45,1.28,-1.62,-1.6,4.81,-0.31,0
6.24,0.96,-1.61,-1.67,4.61,-0.69,0
6.19,0.91,-1.61,-1.67,4.55,-0.75,0
6.14,0.85,-1.61,-1.68,4.5,-0.81,0
6.09,0.79,-1.62,-1.69,4.44,-0.87,0
6.03,0.74,-1.62,-1.69,4.39,-0.94,0
5.98,0.68,-1.62,-1.7,4.34,-1.0,0
4.6,-1.24,-1.01,-1.4,3.58,-2.63,0
4.34,-1.54,-1.05,-1.35,3.27,-2.89,0
4.27,-1.57,-1.06,-1.35,3.2,-2.92,0
4.27,-1.64,-1.06,-1.36,3.19,-2.99,0
4.48,-1.82,-1.06,-1.36,3.4,-3.18,0
4.41,-1.86,-1.07,-1.36,3.32,-3.22,0
4.33,-1.9,-1.07,-1.37,3.24,-3.26,0
4.64,-1.65,-1.29,-1.17,3.34,-2.81,0
8.04,0.92,-3.23,0.6,4.82,1.54,0
7.94,0.76,-3.24,0.6,4.7,1.37,0
7.68,0.59,-2.62,0.54,5.07,1.13,0
7.68,0.51,-2.63,0.53,5.06,1.05,0
20.59,-15.73,-2.63,0.53,17.94,-15.19,0
21.78,-15.06,-2.64,0.53,19.13,-14.52,0
22.29,-14.94,-2.64,0.52,19.63,-14.4,0
21.08,-13.64,-2.46,0.44,18.61,-13.19,0
9.26,-2.94,-0.73,-0.24,8.53,-3.19,0
9.09,-3.53,-0.73,-0.24,8.35,-3.78,0
9.07,-3.51,-0.74,-0.24,8.32,-3.76,0
9.04,-3.49,-0.74,-0.24,8.3,-3.74,0
9.02,-3.47,-3.69,-1.29,5.32,-4.78,0
11.45,-2.03,-3.69,-1.31,7.76,-3.35,0
12.46,-1.43,-3.69,-1.32,8.77,-2.76,0
12.45,-1.39,-3.69,-1.34,8.76,-2.74,0
12.43,-1.36,-3.69,-1.35,8.74,-2.72,0
11.93,-1.96,-3.68,-1.36,8.24,-3.33,0
11.91,-1.94,-3.68,-1.38,8.22,-3.33,0
13.6,-3.28,-3.17,-2.16,10.42,-5.46,0
17.46,-6.18,-1.99,-3.97,15.45,-10.18,0
17.46,-6.15,-1.98,-3.99,15.45,-10.18,0
17.46,-6.13,-2.33,-2.5,15.11,-8.64,0
17.68,-6.67,-2.33,-2.52,15.34,-9.21,0
17.69,-6.73,-2.32,-2.54,15.35,-9.28,0
15.05,-3.16,-2.31,-2.55,12.73,-5.73,0
11.12,2.33,-2.31,-2.57,8.83,-0.27,0
11.11,2.45,-2.3,-2.59,8.83,-0.16,0
11.68,1.79,-2.29,-2.6,9.41,-0.84,0
11.91,1.56,-2.28,-2.62,9.65,-1.09,0
11.89,1.64,-2.27,-2.64,9.64,-1.03,0
11.93,1.77,-2.26,-2.66,9.69,-0.92,0
11.92,1.85,-2.26,-2.67,9.68,-0.85,0
11.89,1.94,-2.25,-2.69,9.67,-0.78,0
11.86,2.02,-2.24,-2.71,9.65,-0.72,0
5.0,3.96,-1.62,-4.53,3.4,-0.58,0
13.23,2.89,-1.6,-4.54,11.61,-1.66,0
13.23,2.76,-1.58,-4.56,11.63,-1.8,0
13.22,2.64,-1.57,-4.57,11.63,-1.94,0
13.2,2.51,-1.55,-4.58,11.64,-2.08,0
13.19,2.39,-1.53,-4.6,11.65,-2.22,0
13.17,2.26,-1.51,-4.61,11.65,-2.35,0
11.43,3.79,-1.49,-4.62,9.92,-0.83,0
11.47,3.73,-1.47,-4.64,9.98,-0.91,0
11.51,3.66,-1.44,-4.65,10.04,-0.99,0
11.54,3.6,-1.42,-4.66,10.09,-1.06,0
11.57,3.54,-1.4,-4.67,10.15,-1.14,0
7.05,3.46,-1.38,-4.69,5.64,-1.22,0
7.08,3.47,-1.36,-4.7,5.7,-1.23,0
7.11,3.47,-1.34,-4.71,5.75,-1.23,0
7.15,3.48,-1.31,-4.72,5.81,-1.24,0
7.18,3.49,-1.29,-4.73,5.86,-1.24,0
8.46,1.69,-1.27,-4.74,7.16,-3.05,0
8.46,1.68,-1.24,-4.75,7.19,-3.07,0
8.47,1.67,-1.22,-4.76,7.23,-3.09,0
8.48,1.67,-1.19,-4.77,7.26,-3.11,0
8.48,1.66,-1.17,-4.78,7.29,-3.12,0
10.13,0.47,-2.79,-3.6,7.32,-3.14,0
10.19,0.51,-2.81,-3.63,7.35,-3.13,0
10.24,0.55,-2.82,-3.66,7.39,-3.12,0
10.29,0.58,-2.84,-3.69,7.42,-3.12,0
10.34,0.62,-2.86,-3.72,7.46,-3.11,0
10.66,11.44,-2.01,-4.8,8.67,6.61,0
10.67,11.46,-2.02,-4.82,8.67,6.6,0
10.68,11.47,-2.03,-4.85,8.68,6.6,0
10.69,11.49,-2.03,-4.87,8.68,6.59,0
10.69,11.5,-2.04,-4.89,8.68,6.58,0
10.7,11.52,-2.05,-4.92,8.68,6.57,0
10.71,11.54,-2.05,-4.94,8.68,6.57,0
10.71,11.55,-2.06,-4.96,8.68,6.56,0
10.72,11.56,-2.06,-4.98,8.68,6.55,0
10.72,11.58,-2.06,-5.01,8.68,6.54,0
11.29,13.14,-1.17,-5.66,10.13,7.47,0
14.26,13.18,-1.94,-4.36,12.32,8.82,0
14.29,13.1,-1.93,-4.36,12.37,8.73,0
16.1,9.56,-1.91,-4.37,14.19,5.19,0
16.11,9.48,-1.89,-4.37,14.22,5.11,0
15.54,8.47,-1.84,-3.8,13.7,4.67,0
14.19,6.24,-1.74,-2.47,12.45,3.78,0
14.21,6.14,-1.73,-2.47,12.48,3.68,0
14.23,6.04,-1.72,-2.47,12.51,3.59,0
14.25,5.94,-1.71,-2.47,12.54,3.49,0
14.01,2.71,-2.36,-1.96,11.65,0.77,0
13.58,0.3,-2.61,-2.38,10.98,-2.08,0
13.55,0.22,-2.59,-2.38,10.97,-2.16,0
13.51,0.14,-2.57,-2.39,10.96,-2.24,0
13.48,0.06,-2.54,-2.39,10.94,-2.33,0
7.77,0.22,-2.52,-2.4,5.25,-2.17,0
7.74,0.22,-2.5,-2.4,5.25,-2.17,0
7.66,0.14,-2.51,-2.34,5.15,-2.18,0
7.09,-0.54,-2.76,-1.74,4.33,-2.27,0
7.06,-0.54,-2.75,-1.74,4.32,-2.27,0
1.7,0.43,1.1,-4.4,2.8,-3.98,0
1.71,0.44,1.11,-4.39,2.82,-3.95,0
1.72,0.46,1.12,-4.39,2.84,-3.93,0
1.73,0.48,1.13,-4.38,2.86,-3.91,0
1.3,-0.94,1.6,-2.94,2.89,-3.89,0
1.77,-2.19,1.14,-1.67,2.9,-3.86,0
1.79,-1.56,0.64,-2.09,2.43,-3.66,0
1.81,-0.63,-0.1,-2.73,1.71,-3.36,0
1.82,-0.61,-0.1,-2.73,1.72,-3.34,0
1.83,-0.6,-0.09,-2.73,1.74,-3.32,0
10.27,-3.07,-1.65,-0.05,8.62,-3.13,0
10.72,0.76,-1.55,-0.63,9.17,0.12,0
10.73,0.79,-1.55,-0.62,9.17,0.15,0
10.74,0.81,-1.57,-0.62,9.17,0.18,0
7.09,3.2,0.85,-2.99,7.94,0.18,0
7.1,3.27,0.84,-2.99,7.94,0.25,0
7.12,3.33,0.81,-2.99,7.94,0.31,0
7.65,4.24,0.28,-3.83,7.93,0.38,0
7.68,4.3,0.24,-3.82,7.92,0.44,0
7.69,4.36,0.23,-3.82,7.92,0.51,0
10.17,0.37,-2.26,0.24,7.91,0.58,0
10.21,0.47,-2.31,0.23,7.91,0.66,0
10.28,0.56,-2.38,0.22,7.9,0.74,0
10.32,0.66,-2.43,0.21,7.89,0.82,0
10.6,-0.51,-2.72,1.44,7.88,0.9,0
11.2,-3.36,-3.33,4.35,7.87,0.97,0
11.21,-3.32,-3.34,4.35,7.87,1.01,0
11.22,-3.28,-3.35,4.35,7.87,1.05,0
12.55,-3.04,-3.37,4.35,9.18,1.28,0
12.55,-3.0,-3.38,4.35,9.17,1.33,0
9.86,3.19,-0.69,-1.82,9.17,1.37,0
9.85,3.2,-0.69,-1.82,9.17,1.38,0
9.85,3.2,-0.68,-1.82,9.17,1.38,0
9.85,3.2,-0.68,-1.82,9.17,1.38,0
9.84,3.21,-0.68,-1.82,9.16,1.39,0
9.84,3.21,-0.68,-1.82,9.16,1.39,0
9.84,3.22,-0.68,-1.82,9.16,1.39,0
9.84,3.22,-0.68,-1.82,9.16,1.4,0
9.83,3.23,-0.67,-1.82,9.16,1.4,0
9.83,3.23,-0.67,-1.83,9.16,1.4,0
0.0,0.0,9.01,1.44,9.01,1.44,0
8.77,0.7,-1.87,-6.62,6.9,-5.94,0
8.78,0.72,-1.86,-6.62,6.91,-5.91,0
6.92,5.44,-9.03,1.14,-2.1,6.56,0
6.92,5.46,-9.02,1.14,-2.1,6.59,0
6.92,5.48,-9.02,1.14,-2.09,6.61,0
6.92,5.5,-9.0,1.14,-2.08,6.63,0
6.92,5.52,-9.0,1.14,-2.08,6.65,0
6.91,5.53,-8.98,1.14,-2.07,6.67,0
6.43,6.09,-9.03,0.42,-2.6,6.49,0
10.74,4.81,-9.14,0.46,1.61,5.3,0
2.96,0.48,-3.22,-4.78,-0.29,-4.27,0
2.96,0.48,-3.21,-4.78,-0.28,-4.28,0
2.96,0.48,-3.2,-4.79,-0.27,-4.29,0
2.96,0.48,-3.18,-4.8,-0.25,-4.3,0
2.96,0.48,-3.17,-4.81,-0.24,-4.31,0
2.96,0.48,-3.16,-4.82,-0.23,-4.32,0
2.96,0.48,-3.14,-4.83,-0.21,-4.32,0
2.96,0.48,-3.13,-4.84,-0.2,-4.33,0
2.96,0.48,-3.11,-4.85,-0.18,-4.34,0
7.49,3.87,-2.45,-4.0,5.02,-0.11,0
7.49,3.87,-2.45,-4.01,5.02,-0.11,0
7.49,3.87,-2.44,-4.01,5.03,-0.11,0
7.49,3.87,-2.44,-4.01,5.03,-0.11,0
7.49,3.87,-2.44,-4.01,5.03,-0.11,0
7.49,3.87,-2.44,-4.01,5.03,-0.11,0
7.49,3.87,-2.43,-4.01,5.04,-0.12,0
7.49,3.87,-2.43,-4.01,5.04,-0.12,0
7.49,3.87,-2.43,-4.01,5.04,-0.12,0
7.49,3.87,-2.42,-4.02,5.04,-0.12,0
5.66,1.25,-2.25,-3.39,3.43,-2.14,0
5.66,1.25,-2.24,-3.39,3.43,-2.14,0
5.66,1.25,-2.24,-3.39,3.44,-2.14,0
5.66,1.25,-2.24,-3.4,3.44,-2.14,0
5.66,1.25,-2.24,-3.4,3.44,-2.14,0
5.66,1.25,-2.24,-3.4,3.44,-2.14,0
5.66,1.25,-2.23,-3.4,3.45,-2.15,0
5.66,1.25,-2.23,-3.4,3.45,-2.15,0
5.66,1.25,-2.23,-3.4,3.45,-2.15,0
5.66,1.25,-2.23,-3.4,3.45,-2.15,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
5.37,0.69,-0.59,-2.22,4.79,-1.53,0
4.28,0.92,-2.09,0.7,2.19,1.62,0
4.29,0.91,-2.1,0.7,2.2,1.61,0
4.31,0.9,-2.1,0.69,2.21,1.59,0
4.32,0.89,-2.11,0.69,2.21,1.57,0
4.33,0.87,-2.11,0.69,2.22,1.56,0
4.35,0.86,-2.12,0.68,2.23,1.54,0
4.36,0.85,-2.12,0.68,2.24,1.52,0
4.37,0.84,-2.13,0.67,2.24,1.51,0
4.38,0.82,-2.13,0.67,2.25,1.49,0
4.4,0.81,-2.14,0.67,2.26,1.47,0
4.4,0.66,-2.13,0.54,2.28,1.2,0
4.4,-0.57,-2.31,0.33,2.08,-0.24,0
4.4,-0.58,-2.32,0.33,2.08,-0.26,0
4.41,-0.59,-2.32,0.32,2.09,-0.27,0
4.42,-0.6,-2.33,0.32,2.09,-0.29,0
4.42,-0.61,-2.33,0.31,2.09,-0.31,0
4.43,-0.62,-2.34,0.31,2.09,-0.32,0
4.43,-0.64,-2.34,0.31,2.09,-0.34,0
4.44,-0.65,-2.35,0.3,2.09,-0.35,0
3.68,-2.5,-2.02,1.31,1.65,-1.2,0
5.2,-3.02,-2.03,0.59,3.17,-2.4,0
5.27,-3.07,-2.04,0.5,3.24,-2.55,0
5.17,-3.07,-2.04,0.5,3.13,-2.55,0
5.08,-3.06,-2.05,0.5,3.03,-2.54,0
4.98,-3.05,-2.05,0.49,2.93,-2.54,0
5.74,-2.71,-2.07,0.49,3.68,-2.19,0
6.83,-2.32,-2.07,0.49,4.76,-1.81,0
8.85,-2.42,-2.1,0.38,6.76,-2.02,0
8.04,3.8,-1.8,-1.07,6.23,2.74,0
8.03,3.7,-1.8,-1.08,6.22,2.64,0
6.52,1.28,-1.63,-1.6,4.87,-0.31,0
6.31,0.96,-1.61,-1.67,4.67,-0.69,0
6.26,0.91,-1.62,-1.67,4.62,-0.75,0
6.21,0.85,-1.62,-1.68,4.56,-0.81,0
6.16,0.79,-1.62,-1.69,4.51,-0.87,0
6.11,0.74,-1.63,-1.69,4.45,-0.94,0
6.06,0.68,-1.63,-1.7,4.4,-1.0,0
4.65,-1.24,-1.01,-1.4,3.62,-2.63,0
4.39,-1.54,-1.06,-1.35,3.31,-2.89,0
4.32,-1.57,-1.06,-1.35,3.24,-2.92,0
4.32,-1.64,-1.07,-1.36,3.24,-2.99,0
4.53,-1.82,-1.07,-1.36,3.44,-3.18,0
4.45,-1.86,-1.07,-1.36,3.36,-3.22,0
4.38,-1.9,-1.08,-1.37,3.28,-3.26,0
4.69,-1.65,-1.3,-1.17,3.38,-2.81,0
8.09,0.92,-3.24,0.6,4.86,1.54,0
7.98,0.76,-3.25,0.6,4.74,1.37,0
7.72,0.59,-2.63,0.54,5.09,1.13,0
7.71,0.51,-2.63,0.53,5.08,1.05,0
20.65,-15.73,-2.64,0.53,18.0,-15.19,0
21.85,-15.06,-2.64,0.53,19.19,-14.52,0
22.36,-14.94,-2.65,0.52,19.7,-14.4,0
21.15,-13.64,-2.46,0.44,18.67,-13.19,0
9.26,-2.94,-0.74,-0.24,8.52,-3.19,0
9.09,-3.53,-0.74,-0.24,8.34,-3.78,0
9.07,-3.51,-0.74,-0.24,8.32,-3.76,0
9.04,-3.49,-0.75,-0.24,8.29,-3.74,0
9.02,-3.47,-3.7,-1.29,5.32,-4.78,0
